month-year,year,advertiser,brand root,category level 2,category level 3,category level 8,channel,placement,publisher,impressions,spend (usd)
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,109327,790.04
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1732788,12977.21
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,78295,567.49
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,520354,3626.87
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,478924,3704.23
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,241053,1849.98
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,40014,290.03
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Marketplace,Facebook,257834,1863.2
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,213447,1652.92
Jan 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,204164,1517.36
Mar 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,417288,2908.53
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,2911440,21532.05
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,74326,556.64
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,34742,260.19
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,148432,1111.64
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,44366,309.23
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,365649,2838.68
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,3081019,22264.56
Apr 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,660676,4604.97
Mar 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,2027940,14134.93
Apr 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,506153,3527.89
Mar 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,5589478,38958.66
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,37992,284.53
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,590580,4280.61
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,223536,1664.57
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,271969,2031.05
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,387391,3061.18
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,37507,296.38
Apr 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,264148,1860.29
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Stories,Facebook,38522,304.4
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,343695,2491.17
Dec 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,499946,3623.33
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,726133,5263.14
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,354320,2568.17
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,314471,2279.35
Mar 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,95374,664.76
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,525301,3934.09
Mar 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,563987,3930.99
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,116297,842.93
Mar 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,36652,255.46
Dec 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,632260,5065.79
Mar 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,149187,1039.83
Dec 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,44003,354.66
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,727048,5287.85
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,258122,1880.08
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Stories,Facebook,119037,862.79
Jun 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,857938,5716.51
Jun 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Ads on Reel,Facebook,136464,1078.34
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,75550,547.6
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Stories,Facebook,38096,276.13
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,111422,807.61
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,37136,278.12
Jan 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,486652,3521.84
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,3584209,26301.33
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,2034946,14925.48
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,54071,376.87
Feb 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,147714,1029.57
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,969621,7214.71
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,23021920,170521.21
Feb 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,48614,338.84
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,753875,5332.65
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1378449,9991.2
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,242212,1688.22
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,234244,1697.83
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,39403,285.6
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,107158,802.53
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,279758,1949.91
Jun 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,191984,1279.21
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,84682,655.78
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,366905,2849.75
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,303398,2225.33
Jan 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1197778,8711.67
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,48614,338.84
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,450818,3302.59
Jan 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Ads on Reel,Facebook,40585,320.7
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,48614,338.84
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,106629,798.57
Jun 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,389852,2597.63
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,124559,868.19
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,696920,5051.36
Feb 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,819239,5710.1
Jun 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,444172,2959.56
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1058512,8199.92
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,153255,1110.82
Feb 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,49862,347.54
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,117480,878.3
Feb 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,234321,1633.22
Apr 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,274978,1998.56
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,9614614,71252.53
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,156692,1155.93
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,267208,1973.62
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,621461,4504.43
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,156435,1133.86
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,114790,832.02
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,688273,5111.78
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,138894,968.09
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,111259,833.24
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,650032,4775.01
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,71789,537.64
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,230892,1673.53
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,2740415,19915.85
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,157479,1141.43
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,114740,831.65
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,454025,3380.37
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,72371,542.01
Jan 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,355989,2572.49
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,247747,1726.8
Feb 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,96523,672.77
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,610602,4543.12
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,112271,840.82
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,185175,1386.82
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1465287,10620.64
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,75948,540.29
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,268429,1870.95
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1717115,12859.82
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,48614,338.84
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,149419,1119.02
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1935012,14034.16
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,2036791,14852.55
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,77966,565.11
Mar 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,207022,1442.96
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,151313,1133.21
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,37601,281.6
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,71035,532.0
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,73438,550.0
Jan 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,79906,577.43
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,377406,2630.52
Jan 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,115575,837.7
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1269774,9264.14
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,807753,5935.54
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,38287,277.51
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,192390,1394.47
Dec 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,248804,1966.06
Dec 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,42151,333.08
Jul 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,79556,546.73
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,194474,1409.58
Jul 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,353568,2355.86
Jul 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,39183,261.08
Dec 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1245090,9992.43
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,607980,4237.62
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,24931,173.77
Jan 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,589476,4263.91
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,47960,334.28
Jan 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,37907,274.75
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,397993,2985.79
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,152312,1103.98
Jul 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1096731,7949.34
